t,id,lat,lng,available_bike_stands,available_bikes,delta
2015-11-03T00:25:00,15042,48.83373383017729,2.271396472461431,21,0,0
2015-11-03T00:25:00,19012,48.88270064422199,2.37469338894231,6,23,0
2015-11-03T00:25:00,21018,48.82824349415854,2.250657739639016,5,21,0
2015-11-03T00:25:00,15053,48.83922209776229,2.291540507948998,9,35,1
2015-11-03T00:25:00,18027,48.893400392981874,2.336266523912805,3,25,1
2015-11-03T00:25:00,6103,48.850297010217595,2.330446820277252,36,19,-1
2015-11-03T00:25:00,42006,48.816929720561234,2.381460319184223,0,20,0
2015-11-03T00:25:00,6020,48.85293041059132,2.342657392891206,21,11,-1
2015-11-03T00:25:00,11017,48.854176040414856,2.396093495321842,20,26,2
2015-11-03T00:25:00,14111,48.837549292197465,2.335983030466524,23,1,0
2015-11-03T00:25:00,11032,48.86793796309799,2.377885515684799,24,24,0
2015-11-03T00:25:00,21113,48.8993483537726,2.29662648341284,2,22,-1
2015-11-03T00:25:00,11044,48.86343198963591,2.37120861796012,20,3,0
2015-11-03T00:25:00,3001,48.85804405694242,2.367832659296124,27,25,0
2015-11-03T00:25:00,20133,48.85352868594103,2.409615362775532,16,11,0
2015-11-03T00:25:00,13047,48.822632842232245,2.377738433657617,0,49,0
2015-11-03T00:25:00,34009,48.905269629379745,2.322171248688672,19,7,2
2015-11-03T00:25:00,11001,48.85384822621097,2.369701488217501,33,1,1
2015-11-03T00:25:00,3007,48.86240121191442,2.359447031946381,8,19,1
2015-11-03T00:25:00,9009,48.87660117136262,2.345785516803243,9,12,2
2015-11-03T00:25:00,905,48.86314,2.31669,12,8,0
2015-11-03T00:25:00,15115,48.841325259808,2.31829155159271,44,4,0
2015-11-03T00:25:00,5018,48.84838576471672,2.350169939020645,12,18,-2
2015-11-03T00:25:00,35006,48.89633193166097,2.409087652725976,17,5,0
2015-11-03T00:25:00,9036,48.878113787876,2.32956021945824,19,0,0
2015-11-03T00:25:00,4107,48.855501357701705,2.368429069929045,15,3,2
2015-11-03T00:25:00,17050,48.88310390458221,2.323834749088381,16,1,0
2015-11-03T00:25:00,5013,48.8425479496716,2.344596649931604,15,3,0
2015-11-03T00:25:00,20110,48.87541242186098,2.4059603311549,20,0,0
2015-11-03T00:25:00,13001,48.83772792097816,2.344664043426302,11,7,2
2015-11-03T00:25:00,13103,48.83772768745433,2.360460336476805,42,8,-1
2015-11-03T00:25:00,17018,48.881161983577115,2.30951238050775,15,0,0
2015-11-03T00:25:00,31704,48.873929200033544,2.427933579778934,0,0,0
2015-11-03T00:25:00,4103,48.857203787697095,2.353976273618783,25,0,0
2015-11-03T00:25:00,21013,48.82584693469992,2.248821391087721,5,16,0
2015-11-03T00:25:00,11012,48.85050701184191,2.393075558274471,23,9,0
2015-11-03T00:25:00,33012,48.915156182813234,2.376424009514086,27,0,0
2015-11-03T00:25:00,35001,48.91013709505388,2.399325633305226,2,24,0
2015-11-03T00:25:00,21703,48.821049923459526,2.29130063072414,15,9,0
2015-11-03T00:25:00,2101,48.866067150086806,2.345463652702569,0,0,0
2015-11-03T00:25:00,17025,48.8794303755264,2.303467406687128,34,1,0
2015-11-03T00:25:00,7004,48.853261668611665,2.326319806384382,34,2,0
2015-11-03T00:25:00,20032,48.86629510600211,2.389350412433471,9,3,0
2015-11-03T00:25:00,9008,48.87916177777549,2.34369843072095,2,15,0
2015-11-03T00:25:00,43007,48.848257752729346,2.439892899386235,20,5,-1
2015-11-03T00:25:00,12006,48.84419240789483,2.371691677977748,54,6,-1
2015-11-03T00:25:00,21204,48.815388220397274,2.320886790760933,29,2,0
2015-11-03T00:25:00,14016,48.82476710259696,2.335999677300567,34,17,-1
2015-11-03T00:25:00,31002,48.85281419134583,2.419307088753658,22,2,0
2015-11-03T00:25:00,15070,48.83863387153602,2.278274193061826,0,36,0
2015-11-03T00:25:00,17047,48.883769733273496,2.29858466343129,17,9,0
2015-11-03T00:25:00,18018,48.890747210171405,2.330820396477741,6,13,0
2015-11-03T00:25:00,4014,48.85940271964358,2.35592748653501,28,2,1
2015-11-03T00:25:00,15105,48.85276674352813,2.297876431467921,6,18,0
2015-11-03T00:25:00,10024,48.87182588992616,2.372203224856393,0,18,0
2015-11-03T00:25:00,32008,48.905745467654526,2.364997877155126,29,6,0
2015-11-03T00:25:00,8054,48.87614039826388,2.301303138307601,32,0,0
2015-11-03T00:25:00,7009,48.86137389094257,2.320131276903925,40,20,0
2015-11-03T00:25:00,1015,48.86397965515107,2.335599603893845,19,0,0
2015-11-03T00:25:00,17002,48.88790134553051,2.324400445437174,34,3,0
2015-11-03T00:25:00,18030,48.89373427753593,2.347517966604574,38,0,0
2015-11-03T00:25:00,32605,48.88217309420464,2.42327263606036,22,0,0
2015-11-03T00:25:00,43005,48.847550436310826,2.433432607923368,48,1,0
2015-11-03T00:25:00,13045,48.82783803264948,2.370530563855483,7,13,0
2015-11-03T00:25:00,8034,48.874810390028195,2.308314064189137,28,6,0
2015-11-03T00:25:00,2012,48.869969733968915,2.3360394555421,39,0,0
2015-11-03T00:25:00,5029,48.8401089566606,2.337296889737942,29,1,-1
2015-11-03T00:25:00,20008,48.853246898211985,2.405871044529538,25,5,0
2015-11-03T00:25:00,17039,48.87815529789739,2.288518047864942,35,3,0
2015-11-03T00:25:00,5027,48.83712603861059,2.351433329767636,0,36,0
2015-11-03T00:25:00,15069,48.841249336041045,2.288386600849503,0,45,0
2015-11-03T00:25:00,12017,48.84463462629767,2.405099826323643,10,29,-1
2015-11-03T00:25:00,35003,48.902691617981425,2.393255829334146,12,8,0
2015-11-03T00:25:00,20116,48.85386896766491,2.402426162238911,12,10,1
2015-11-03T00:25:00,18011,48.89284571116732,2.363429016279767,10,25,1
2015-11-03T00:25:00,13005,48.83548071896613,2.348572461702221,0,47,0
2015-11-03T00:25:00,10032,48.87285913900304,2.370071706985146,27,5,0
2015-11-03T00:25:00,15037,48.84041618840877,2.295464906515111,8,38,0
2015-11-03T00:25:00,21106,48.90066034942664,2.308569535028556,0,24,0
2015-11-03T00:25:00,8055,48.87818887641853,2.299296003861458,29,0,0
2015-11-03T00:25:00,4002,48.85525336084426,2.347356447642631,20,4,0
2015-11-03T00:25:00,15030,48.84804578628324,2.284380633700994,21,12,0
2015-11-03T00:25:00,11020,48.85631717803066,2.383072452374457,2,29,-1
2015-11-03T00:25:00,15059,48.84071436444365,2.278018571567725,3,61,0
2015-11-03T00:25:00,8549,48.87040913507474,2.301123191744092,24,0,0
2015-11-03T00:25:00,21501,48.867565806130166,2.225998484960623,20,31,0
2015-11-03T00:25:00,14011,48.827525292006904,2.331729378994153,0,23,2
2015-11-03T00:25:00,8013,48.8696161948985,2.306620834902348,32,1,0
2015-11-03T00:25:00,43001,48.84633805388875,2.420247340474637,18,2,-1
2015-11-03T00:25:00,44101,48.815050006197445,2.459239414806482,19,29,0
2015-11-03T00:25:00,1007,48.86356704711952,2.347702021141098,16,3,0
2015-11-03T00:25:00,8105,48.86951797934417,2.302426218841562,31,0,0
2015-11-03T00:25:00,16042,48.837555260014625,2.257972572706903,7,49,1
2015-11-03T00:25:00,18022,48.89045112096476,2.349057392968696,29,18,4
2015-11-03T00:25:00,21101,48.90249245151852,2.297840007374352,11,14,0
2015-11-03T00:25:00,14125,48.830723214583635,2.336146557204349,4,20,0
2015-11-03T00:25:00,14115,48.823923168544646,2.316573329316086,32,0,0
2015-11-03T00:25:00,17004,48.88896161855884,2.322528975094376,4,18,-1
2015-11-03T00:25:00,17007,48.89591411750011,2.322727367054828,9,25,0
2015-11-03T00:25:00,17116,48.891834448210986,2.300144659954865,29,4,0
2015-11-03T00:25:00,9104,48.8745052459648,2.32847426086664,21,2,0
2015-11-03T00:25:00,8008,48.875353174464706,2.322884365751902,11,7,0
2015-11-03T00:25:00,3013,48.856954148055344,2.362897420229539,4,10,0
2015-11-03T00:25:00,13023,48.82860289084512,2.353034582951421,14,12,0
2015-11-03T00:25:00,43008,48.84779066448261,2.444690887827985,0,25,0
2015-11-03T00:25:00,20016,48.85712940035504,2.404425625176959,9,10,0
2015-11-03T00:25:00,18005,48.88416326647457,2.341879802310627,17,0,0
2015-11-03T00:25:00,14106,48.825325870060475,2.310670653467625,21,0,0
2015-11-03T00:25:00,20120,48.873338225236466,2.413239879550039,25,0,0
2015-11-03T00:25:00,15107,48.8335736182304,2.28548042091786,21,22,0
2015-11-03T00:25:00,15013,48.843542735006295,2.306558615574665,22,32,0
2015-11-03T00:25:00,33104,48.883620233843736,2.403240318366616,19,11,0
2015-11-03T00:25:00,4009,48.852725972189546,2.360878343431665,21,5,0
2015-11-03T00:25:00,16034,48.84795020779427,2.260659826137633,25,8,0
2015-11-03T00:25:00,9029,48.87685932729332,2.332762380011633,32,7,0
2015-11-03T00:25:00,13022,48.827564379878744,2.34906350669476,5,26,1
2015-11-03T00:25:00,20018,48.85862166935013,2.409942553877677,0,0,0
2015-11-03T00:25:00,8002,48.87572,2.32668,46,0,0
2015-11-03T00:25:00,8047,48.868165940558264,2.301274609316824,32,0,0
2015-11-03T00:25:00,33009,48.907885757266726,2.378838474064149,9,22,0
2015-11-03T00:25:00,11042,48.8646494198968,2.369261438255258,28,10,0
2015-11-03T00:25:00,21707,48.82509932921558,2.292500331456548,12,12,-1
2015-11-03T00:25:00,15047,48.83317977055646,2.299282641599619,0,52,0
2015-11-03T00:25:00,7001,48.84776985682885,2.316183886729462,36,9,0
2015-11-03T00:25:00,15039,48.836058393856256,2.301865968384287,0,12,0
2015-11-03T00:25:00,8057,48.87494475810723,2.29743857720451,33,0,0
2015-11-03T00:25:00,6001,48.85761567856468,2.335831353037739,17,0,0
2015-11-03T00:25:00,11109,48.866331347902545,2.371097448471508,9,13,-1
2015-11-03T00:25:00,20019,48.877336,2.408573,30,0,0
2015-11-03T00:25:00,14027,48.83088717455243,2.318882101207347,4,32,0
2015-11-03T00:25:00,16104,48.871361039775586,2.288866396041159,33,0,0
2015-11-03T00:25:00,11111,48.854963800335234,2.387217085372007,0,18,0
2015-11-03T00:25:00,18111,48.88949630486821,2.333393658804396,6,16,0
2015-11-03T00:25:00,14108,48.82234096593411,2.327861653302471,12,8,0
2015-11-03T00:25:00,8026,48.87545720024482,2.315465494584916,11,2,1
2015-11-03T00:25:00,9002,48.879223370628495,2.349147493536092,8,7,0
2015-11-03T00:25:00,11019,48.85560316202584,2.390546390619984,0,32,0
2015-11-03T00:25:00,19118,48.87712417766737,2.374276509236151,11,11,0
2015-11-03T00:25:00,5022,48.84629503172156,2.352222921607491,15,2,0
2015-11-03T00:25:00,10009,48.87208360886937,2.35766368561921,5,9,1
2015-11-03T00:25:00,12038,48.839988788911874,2.400525668552064,16,23,0
2015-11-03T00:25:00,14036,48.834390797006805,2.329303946545288,42,1,0
2015-11-03T00:25:00,17005,48.89032998912038,2.319730559929781,4,31,-1
2015-11-03T00:25:00,16019,48.863025315388256,2.268806550199479,36,0,0
2015-11-03T00:25:00,13106,48.82987537265954,2.35424653463425,12,12,0
2015-11-03T00:25:00,21007,48.84064929857331,2.227978774754288,1,49,0
2015-11-03T00:25:00,10111,48.87346279870817,2.364035059250436,5,16,-2
2015-11-03T00:25:00,35008,48.89271966633131,2.412529571472175,29,1,0
2015-11-03T00:25:00,19109,48.886233417429835,2.368856390499634,11,8,0
2015-11-03T00:25:00,8048,48.868851708234864,2.298514048803577,20,0,0
2015-11-03T00:25:00,9014,48.875329723153264,2.340772662331439,26,7,-1
2015-11-03T00:25:00,9108,48.87789001497427,2.344785602987212,3,30,1
2015-11-03T00:25:00,13009,48.82998371071962,2.350403587821832,18,7,0
2015-11-03T00:25:00,19006,48.89067812943125,2.376142468863619,41,13,1
2015-11-03T00:25:00,17009,48.89263392143244,2.317313258110739,13,20,1
2015-11-03T00:25:00,12106,48.84394917584249,2.37908134343237,67,1,0
2015-11-03T00:25:00,19125,48.8887900267753,2.378500156138491,0,30,0
2015-11-03T00:25:00,42703,48.8095823380351,2.36268350990116,36,8,0
2015-11-03T00:25:00,8016,48.87320440102894,2.323658830743138,35,4,0
2015-11-03T00:25:00,15025,48.851454182127426,2.296710300930856,13,35,0
2015-11-03T00:25:00,5031,48.84367484543761,2.354615982683207,34,21,0
2015-11-03T00:25:00,6008,48.84373446877937,2.333428381875887,32,1,0
2015-11-03T00:25:00,1116,48.866810653323,2.334388448251871,27,0,0
2015-11-03T00:25:00,15033,48.84479039026177,2.290541560154527,1,47,0
2015-11-03T00:25:00,12130,48.83884,2.46031,40,0,0
2015-11-03T00:25:00,19035,48.88573329985865,2.397846415383189,8,13,0
2015-11-03T00:25:00,19001,48.894104140316266,2.372946088467279,41,13,1
2015-11-03T00:25:00,41603,48.845779219164555,2.42377059524055,16,3,0
2015-11-03T00:25:00,18041,48.88219420395092,2.340651849622331,18,2,0
2015-11-03T00:25:00,20119,48.87013645868239,2.396690612876254,21,4,0
2015-11-03T00:25:00,20047,48.8473310531154,2.4103900081973,46,2,-1
2015-11-03T00:25:00,15026,48.853844054333514,2.289705348222022,23,9,0
2015-11-03T00:25:00,2022,48.87078277953678,2.345905811394424,35,0,0
2015-11-03T00:25:00,20006,48.850285280635795,2.406296107816583,10,2,0
2015-11-03T00:25:00,16044,48.838713363162405,2.252191060537607,9,23,0
2015-11-03T00:25:00,17033,48.87553842110213,2.293732100169925,32,0,0
2015-11-03T00:25:00,20035,48.86941289116132,2.395039981220676,22,0,0
2015-11-03T00:25:00,18040,48.88457006316311,2.360215572664323,18,4,0
2015-11-03T00:25:00,10021,48.877356057652264,2.354511445637388,14,1,0
2015-11-03T00:25:00,10006,48.872939767837096,2.35403448428308,24,2,-1
2015-11-03T00:25:00,18026,48.892895283967825,2.340119632436559,3,30,2
2015-11-03T00:25:00,16016,48.860116109626574,2.280840481911055,31,2,1
2015-11-03T00:25:00,19009,48.89654905978759,2.384649644021933,20,8,-1
2015-11-03T00:25:00,19101,48.875070404063074,2.382591714979966,14,10,0
2015-11-03T00:25:00,17044,48.89792240854517,2.32851451022192,0,0,0
2015-11-03T00:25:00,12107,48.847653880984645,2.390238633141864,14,7,0
2015-11-03T00:25:00,7014,48.85167822904787,2.314633840627834,27,14,0
2015-11-03T00:25:00,14001,48.84115621648301,2.324448789519074,26,1,0
2015-11-03T00:25:00,12021,48.844373193657,2.41097245166824,44,6,0
2015-11-03T00:25:00,3009,48.861581157730946,2.35660934144383,10,7,0
2015-11-03T00:25:00,3004,48.86707,2.36351,13,3,-2
2015-11-03T00:25:00,19105,48.88365921093733,2.395719508193907,14,1,0
2015-11-03T00:25:00,18001,48.88727464264267,2.332648363845394,18,0,0
2015-11-03T00:25:00,20030,48.863411107404715,2.387133957573714,23,33,2
2015-11-03T00:25:00,2020,48.867623078056845,2.333268593101536,19,1,0
2015-11-03T00:25:00,14104,48.833139,2.317377,3,19,1
2015-11-03T00:25:00,11004,48.852255290042486,2.374027235613735,17,13,-1
2015-11-03T00:25:00,16022,48.857566889784465,2.280027395306772,16,1,0
2015-11-03T00:25:00,19106,48.90162,2.37267,28,0,0
2015-11-03T00:25:00,13010,48.831582643774894,2.356708420760657,38,1,0
2015-11-03T00:25:00,17107,48.88591312825616,2.293234151072418,28,8,0
2015-11-03T00:25:00,13101,48.831121775069235,2.348108654777346,0,0,0
2015-11-03T00:25:00,42503,48.81315667771776,2.332054794950423,21,8,0
2015-11-03T00:25:00,13151,48.84057730290756,2.366124461859616,55,0,0
2015-11-03T00:25:00,8029,48.865346269362675,2.310193787964762,34,2,0
2015-11-03T00:25:00,15034,48.844425919545365,2.29404143328216,23,32,0
2015-11-03T00:25:00,3003,48.86213223497159,2.364951386893752,9,21,1
2015-11-03T00:25:00,13046,48.825712903519616,2.375044300094851,6,38,0
2015-11-03T00:25:00,20023,48.86500081847653,2.403980836377493,14,1,-1
2015-11-03T00:25:00,1012,48.86299816676784,2.341555077827231,18,4,0
2015-11-03T00:25:00,13111,48.818574415839485,2.353260183740912,12,42,-2
2015-11-03T00:25:00,42008,48.81420628475591,2.384207013557983,0,24,0
2015-11-03T00:25:00,12041,48.833654852830335,2.413463576486826,46,12,0
2015-11-03T00:25:00,34001,48.900889626876015,2.324819807804481,23,1,0
2015-11-03T00:25:00,21104,48.903676702256305,2.319176657580128,20,2,0
2015-11-03T00:25:00,11009,48.852193095437535,2.3890216505832,21,2,0
2015-11-03T00:25:00,19031,48.8830298392804,2.38634884002286,3,20,0
2015-11-03T00:25:00,23010,48.891962328964816,2.284204990113615,10,14,0
2015-11-03T00:25:00,13031,48.821159320800966,2.358701217878322,27,4,0
2015-11-03T00:25:00,9017,48.88103214901626,2.340774412117837,19,10,-1
2015-11-03T00:25:00,12026,48.83772145898209,2.382217337050408,10,25,0
2015-11-03T00:25:00,12012,48.847296310645035,2.385707672217665,0,20,0
2015-11-03T00:25:00,5026,48.83899382454321,2.34993205295774,1,46,0
2015-11-03T00:25:00,11045,48.861205051934334,2.367352328799597,2,40,0
2015-11-03T00:25:00,32602,48.8794000532367,2.41616066183218,55,1,0
2015-11-03T00:25:00,18046,48.88794016394694,2.326124420314341,29,4,1
2015-11-03T00:25:00,10014,48.8716626619994,2.363933311380362,36,19,1
2015-11-03T00:25:00,19115,48.89849005307383,2.386120008210507,27,0,0
2015-11-03T00:25:00,12113,48.832934193699835,2.402636749399156,31,15,0
2015-11-03T00:25:00,20042,48.87215737993568,2.391739173776302,32,15,-3
2015-11-03T00:25:00,7023,48.860897797941035,2.29559959844703,10,50,0
2015-11-03T00:25:00,18113,48.8875730709534,2.33432733641793,10,12,0
2015-11-03T00:25:00,19027,48.8806060535742,2.3978962906105,14,4,0
2015-11-03T00:25:00,33102,48.886526983267544,2.407468689386476,10,8,0
2015-11-03T00:25:00,19026,48.88195317244523,2.392496216649528,14,2,1
2015-11-03T00:25:00,17028,48.88880002064895,2.296319931841717,32,3,0
2015-11-03T00:25:00,17030,48.88363915389933,2.295152067446227,2,21,0
2015-11-03T00:25:00,10017,48.874575036780286,2.356796765204903,9,4,0
2015-11-03T00:25:00,15103,48.84341723238589,2.275108332056225,4,45,0
2015-11-03T00:25:00,19025,48.8795614522371,2.38896041078391,15,2,2
2015-11-03T00:25:00,8033,48.872787680846464,2.309722588932229,25,2,0
2015-11-03T00:25:00,4018,48.857999643314926,2.350217280976349,16,1,0
2015-11-03T00:25:00,16118,48.840610399663696,2.258373658198948,0,26,0
2015-11-03T00:25:00,2107,48.87000061719652,2.348995518049354,15,0,0
2015-11-03T00:25:00,42706,48.814662495608864,2.36134550272134,13,17,1
2015-11-03T00:25:00,12128,48.82256,2.45877,25,8,0
2015-11-03T00:25:00,20025,48.8653941647232,2.397814475307571,24,0,0
2015-11-03T00:25:00,28003,48.88047087219649,2.237362446304566,1,34,0
2015-11-03T00:25:00,14009,48.83055599940998,2.33378329803361,12,24,-2
2015-11-03T00:25:00,11035,48.86946960532872,2.371536810663942,39,14,1
2015-11-03T00:25:00,18101,48.895470370399146,2.349865450921441,12,10,0
2015-11-03T00:25:00,19123,48.89106,2.3865,11,21,1
2015-11-03T00:25:00,15011,48.845831419610754,2.301753086991115,12,50,0
2015-11-03T00:25:00,12033,48.83350833245743,2.386133168700345,62,3,-1
2015-11-03T00:25:00,9034,48.869956681574806,2.326599657113696,21,0,0
2015-11-03T00:25:00,14035,48.83788362776244,2.322551640018162,48,0,0
2015-11-03T00:25:00,21009,48.83799829528177,2.240846664821182,1,44,0
2015-11-03T00:25:00,17023,48.89058621555025,2.303457408685266,7,28,0
2015-11-03T00:25:00,20039,48.868940642855314,2.381282601102786,34,14,1
2015-11-03T00:25:00,16010,48.86585549636314,2.282859908979733,23,0,0
2015-11-03T00:25:00,8052,48.87288299097443,2.299972932642669,30,0,0
2015-11-03T00:25:00,17026,48.88185715074461,2.301138378176729,35,6,0
2015-11-03T00:25:00,42702,48.81047749960048,2.358172896462481,18,2,0
2015-11-03T00:25:00,14110,48.82774626607583,2.320714098089133,14,10,0
2015-11-03T00:25:00,10152,48.87904931076023,2.354159095958248,23,1,1
2015-11-03T00:25:00,14107,48.82341630050286,2.322936857107952,30,3,0
2015-11-03T00:25:00,15031,48.84817034136516,2.289906646457531,0,53,0
2015-11-03T00:25:00,11010,48.84925926211519,2.391754614194301,7,9,-1
2015-11-03T00:25:00,7021,48.85865170952645,2.303716580234576,0,49,0
2015-11-03T00:25:00,16005,48.870306124369975,2.285074541420228,24,0,0
2015-11-03T00:25:00,21303,48.8234505470138,2.249665298288027,0,30,0
2015-11-03T00:25:00,15041,48.83285390827691,2.306898478208195,0,36,1
2015-11-03T00:25:00,13055,48.828595283857425,2.380220606266108,60,1,0
2015-11-03T00:25:00,21021,48.833174958910085,2.257005867300889,35,5,0
2015-11-03T00:25:00,10025,48.87742034308959,2.366011448983217,8,7,0
2015-11-03T00:25:00,20121,48.868910127448686,2.392020489286297,18,0,0
2015-11-03T00:25:00,19011,48.8933800500227,2.38499975689617,26,17,0
2015-11-03T00:25:00,13038,48.82190796881169,2.363334710614756,4,19,0
2015-11-03T00:25:00,1016,48.86648351450895,2.334433421223788,23,2,0
2015-11-03T00:25:00,1102,48.864065046949904,2.347597912716465,12,2,0
2015-11-03T00:25:00,16025,48.852786944099584,2.275580584185594,1,61,0
2015-11-03T00:25:00,16017,48.861720329027264,2.275346568555312,15,1,0
2015-11-03T00:25:00,20029,48.8780992764359,2.41104629853209,23,0,0
2015-11-03T00:25:00,22101,48.843126205966946,2.222189235680779,11,39,0
2015-11-03T00:25:00,20131,48.859358523592554,2.389613136684456,8,25,0
2015-11-03T00:25:00,1003,48.859150287255645,2.347620087684511,42,4,-1
2015-11-03T00:25:00,17001,48.8928229630235,2.3268034898348,0,45,0
2015-11-03T00:25:00,1010,48.85946238924527,2.344366128446111,23,1,0
2015-11-03T00:25:00,17016,48.88818698581028,2.316861143151153,4,16,0
